11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
29.810000	1.822916	2.780671	-0.024497	0.010931	1.822916	2.780671	-0.024497	0.010931
29.820000	1.827989	2.775600	0.046504	0.092031	1.827989	2.775600	0.046504	0.092031
29.830000	1.817843	2.775600	-0.136072	-0.044825	1.817843	2.775600	-0.136072	-0.044825
29.840000	1.827989	2.755314	-0.070141	-0.125924	1.827989	2.755314	-0.070141	-0.125924
29.850000	1.822916	2.760386	-0.207074	-0.151268	1.822916	2.760386	-0.207074	-0.151268
29.860000	1.822916	2.755314	-0.222288	-0.379361	1.822916	2.755314	-0.222288	-0.379361
29.870000	1.812770	2.765457	-0.415008	-0.440185	1.812770	2.765457	-0.415008	-0.440185
29.880000	1.817843	2.760386	-0.379507	-0.338811	1.817843	2.760386	-0.379507	-0.338811
29.890000	1.802624	2.755314	-0.699015	-0.495941	1.802624	2.755314	-0.699015	-0.495941
29.900000	1.807697	2.755314	-0.688872	-0.435117	1.807697	2.755314	-0.688872	-0.435117
29.910000	1.807697	2.760386	-0.709158	-0.506079	1.807697	2.760386	-0.709158	-0.506079
29.920000	1.817843	2.760386	-0.450509	-0.333742	1.817843	2.760386	-0.450509	-0.333742
29.930000	1.812770	2.760386	-0.526582	-0.303330	1.812770	2.760386	-0.526582	-0.303330
29.940000	1.807697	2.750243	-0.521510	-0.323605	1.807697	2.750243	-0.521510	-0.323605
29.950000	1.807697	2.765457	-0.582369	-0.328673	1.807697	2.765457	-0.582369	-0.328673
29.960000	1.802624	2.755314	-0.587441	-0.212093	1.802624	2.755314	-0.587441	-0.212093
29.970000	1.812770	2.760386	-0.612799	-0.288124	1.812770	2.760386	-0.612799	-0.288124
29.980000	1.807697	2.760386	-0.486010	-0.298261	1.807697	2.760386	-0.486010	-0.298261
29.990000	1.802624	2.760386	-0.648299	-0.389498	1.802624	2.760386	-0.648299	-0.389498
30.000000	1.822916	2.760386	-0.349077	-0.288124	1.822916	2.760386	-0.349077	-0.288124
30.010000	1.802624	2.760386	-0.577298	-0.196886	1.802624	2.760386	-0.577298	-0.196886
30.020000	1.812770	2.750243	-0.496153	-0.186749	1.812770	2.750243	-0.496153	-0.186749
30.030000	1.807697	2.765457	-0.521510	-0.247574	1.807697	2.765457	-0.521510	-0.247574
30.040000	1.807697	2.765457	-0.511367	-0.156337	1.807697	2.765457	-0.511367	-0.156337
30.050000	1.807697	2.760386	-0.612799	-0.359086	1.807697	2.760386	-0.612799	-0.359086
30.060000	1.807697	2.760386	-0.460652	-0.242505	1.807697	2.760386	-0.460652	-0.242505
30.070000	1.812770	2.765457	-0.450509	-0.277986	1.812770	2.765457	-0.450509	-0.277986
30.080000	1.817843	2.750243	-0.207074	-0.176612	1.817843	2.750243	-0.207074	-0.176612
30.090000	1.817843	2.765457	-0.298362	-0.130993	1.817843	2.765457	-0.298362	-0.130993
30.100000	1.817843	2.755314	-0.191859	-0.181680	1.817843	2.755314	-0.191859	-0.181680
30.110000	1.817843	2.760386	-0.237503	-0.181680	1.817843	2.760386	-0.237503	-0.181680
30.120000	1.822916	2.765457	-0.171573	-0.054962	1.822916	2.765457	-0.171573	-0.054962
30.130000	1.807697	2.760386	-0.379507	-0.156337	1.807697	2.760386	-0.379507	-0.156337
30.140000	1.807697	2.755314	-0.399793	-0.105649	1.807697	2.755314	-0.399793	-0.105649
30.150000	1.812770	2.765457	-0.415008	-0.191818	1.812770	2.765457	-0.415008	-0.191818
